,count,mean,std,min,25%,50%,75%,max,variance,missing,missing_percent,zeros_percent
CD82,76893.0,0.14591334379696458,0.37931942307467115,-0.970736556863461,-0.0013550965571409,0.0198944358612126,0.115975215041338,4.54598823229104,0.14388322472170134,0,0.0,15.82
SERPINE2,76893.0,0.016129394483197935,0.12461016676730652,-0.654898136069315,-4.81998305032818e-05,0.0004693109943127,0.009051003178746,3.02171439306128,0.015527693661775942,0,0.0,20.4
RPS6KA4,76893.0,0.11148779857587812,0.2962655594352356,-0.718848508621724,-0.0056722488386822,0.013908243395227,0.0879299816190287,4.81170573913801,0.08777328170747312,0,0.0,15.53
GFRA2,76893.0,0.010220259463879021,0.06584958068203252,-0.564781045671914,-9.80989453982948e-05,0.0,0.0012258708684021,2.07358111886792,0.004336167275999511,0,0.0,27.32
PRELID1,76893.0,0.887988351527697,0.8064018496551264,-1.25495608445575,0.142706490870952,0.83406212346682,1.51727920010494,4.42195719790736,0.6502839431272092,0,0.0,6.59
SLC26A1,76893.0,0.0025313412762319014,0.05451834466036815,-0.795266348423549,-0.0009684265674256,0.0,0.0028202732277089,2.6423519414401,0.002972249904506693,0,0.0,22.03
CNTNAP2,76893.0,0.02970174046844969,0.1487048815831085,-0.886465621911284,0.0,4.11123060478914e-06,0.0005383997365324,2.76623664767384,0.022113141806646322,0,0.0,29.03
BFSP2,76893.0,0.0025561895096707175,0.051014558448752065,-0.482654610919143,-5.7240333162938e-06,0.0,0.0003847109095961,2.87844188369472,0.0026024851737211406,0,0.0,30.89
GP6,76893.0,0.002675707793838394,0.04524502166537178,-0.465021897347402,-0.0005350444785799,0.0,0.0036313014744992,2.67478706418617,0.002047111985499962,0,0.0,22.69
PTGS1,76893.0,0.02005574614494344,0.12983992432327646,-0.691426896121631,0.0,0.0002706147530965,0.0063747495776925,3.30930020974932,0.016858405948274157,0,0.0,20.34
PARVB,76893.0,0.09034358781596338,0.2900642719322835,-0.788887503166957,-0.0069720777345059,0.00386542764978,0.0703567663726033,3.29803650429147,0.08413728185160572,0,0.0,17.14
NFKBID,76893.0,0.09869927785815663,0.2915431968332521,-0.901641990040492,-0.0010452918208748,0.023788239517849,0.0967003067737113,3.3628093465304,0.08499743561975237,0,0.0,16.18
VNN3,76893.0,0.01664392591682733,0.10369659478440886,-0.568849230478463,-0.0003385085096596,0.0,0.0012278634046399,2.55208653601864,0.01075298376988189,0,0.0,24.82
CD300C,76893.0,0.060695737685014274,0.24068955032373798,-1.11627406465067,-0.0012457026253681,0.0,0.0100988915614666,3.75058921212812,0.057931459635043196,0,0.0,19.07
HIST1H1C,76893.0,0.4532445083340302,0.4742949345384997,-0.682389199441743,0.137219160766772,0.340312713877549,0.591754682299452,4.75153961648399,0.22495568492887968,0,0.0,11.29
NT5C3A,76893.0,0.2443032109998798,0.4214735479310451,-0.876791381051561,0.0,0.108805722668675,0.285229990562383,3.93978007134492,0.17763995160558294,0,0.0,13.68
FAM43A,76893.0,0.07550262499058807,0.25314903741940586,-0.808740822117194,0.0,0.0101388183951397,0.0686297327900739,2.93224746740591,0.06408443514637174,0,0.0,17.36
TSPYL2,76893.0,0.159006663335441,0.38109636909516736,-1.22683033475185,-0.0061960826301712,0.0426068575918055,0.188273285505985,3.48457718146687,0.14523444253752005,0,0.0,15.38
ZNF331,76893.0,0.10103647250090168,0.3838247359831956,-1.04416747578904,-0.0510989661808486,0.0,0.0910438937216895,4.11511625900338,0.14732142795256983,0,0.0,16.24
TMEM107,76893.0,0.1999055399892127,0.3710795766948332,-0.976064042912647,0.0,0.0931541564116255,0.233873539504063,3.75981989071654,0.1377000522400166,0,0.0,14.33
RFPL2,76893.0,0.001257031449011905,0.040170471960689465,-0.636234484949536,-0.000387348971347,0.0,0.0003184814923381,2.24040861984903,0.0016136668175445385,0,0.0,27.44
IRF9,76893.0,0.5589695357371433,0.5263431631104294,-1.01531189149588,0.210087462340284,0.449012923986455,0.775936680529917,5.36744495114886,0.2770371253530921,0,0.0,8.82
MAD2L1,76893.0,0.0349742753803579,0.18066023075542229,-0.664311836517899,-0.0016093970150441,0.0038508655922161,0.03338679979452,3.05511741052537,0.03263811897660243,0,0.0,18.04
CA6,76893.0,0.01673131272809968,0.10069277511426745,-0.473601330801565,-0.0001360311967107,0.0,0.0040071527515345,2.43285298313045,0.010139034960212439,0,0.0,22.79
TVP23A,76893.0,0.0016521723838479221,0.035121418662139796,-0.615215168903508,-0.0003786864923871,0.0,0.001791069949,2.00450710407509,0.0012335140488413015,0,0.0,23.61
FMNL2,76893.0,0.027702755015026087,0.11605417788750774,-0.393612118220812,-0.0002495985005835,0.0003842878180786,0.0078417581063813,2.54226054331645,0.01346857220514529,0,0.0,20.4
CYB5D1,76893.0,0.01252608542082094,0.09896308292506459,-0.698212932011082,-7.96203977768425e-05,0.0033970688462303,0.0176106437022488,3.81768811989156,0.00979369178203321,0,0.0,18.63
KCNMA1,76893.0,0.011825652159496524,0.08633759037609318,-0.68146934365132,-0.000177164255429,0.0,0.0004414507323505,2.42588106865162,0.007454179511950056,0,0.0,27.19
RNH1,76893.0,0.59923220024519,0.680984484535722,-1.00945092546501,0.0172787803362099,0.357129367575508,1.09368201554758,4.57613280521032,0.46373986817838303,0,0.0,8.72
CD300LF,76893.0,0.10725759541129258,0.3106009166685257,-0.774056561335093,0.0,0.0040088696190295,0.0210686996191735,3.61820811796507,0.09647292943532843,0,0.0,17.33
ERLEC1,76893.0,0.23347045620362153,0.3721362650904465,-0.903124350287596,0.0,0.132038027336466,0.254957198740064,4.79108880969809,0.13848539979546706,0,0.0,13.9
RTN1,76893.0,0.05210829083865386,0.182281471547639,-0.413710765911994,-0.0009399967827791,0.0,0.0085996488310532,2.72159442620997,0.03322653486957272,0,0.0,22.5
TIMP2,76893.0,0.20755771091250755,0.4099752424685206,-0.774838812880797,0.0,0.0250290081124672,0.0922336409580508,4.50560463100542,0.16807969943712223,0,0.0,14.07
FNIP2,76893.0,0.11910522165443756,0.26573905942708764,-0.82583164089126,0.0,0.020798463819003,0.0935548338090276,2.84726141601879,0.0706172477051932,0,0.0,15.93
FEN1,76893.0,0.034395506052764035,0.17423191971159235,-0.809150755594343,-0.001050015707478,0.0084671655551174,0.0370404545644477,2.74998708514284,0.030356761846386762,0,0.0,17.52
PPT1,76893.0,0.35829974132274506,0.5902423625943334,-1.09704506395464,0.0,0.0817570114729427,0.704781869587945,4.36719759381011,0.3483860466009405,0,0.0,11.74
OAZ1,76893.0,1.9151699274761473,0.8465002545783222,-1.23884611987169,1.45777193813725,1.96241048884466,2.54391668733313,4.79889692525707,0.7165626810011644,0,0.0,1.24
COL9A2,76893.0,0.022270236961680432,0.13045356461965257,-0.5158704615617,-0.0021874659508536,0.0,0.0147966973625978,3.06473705508626,0.01701813252197387,0,0.0,19.53
CISH,76893.0,0.18253338850573572,0.3968548190896824,-0.946586058626766,0.0,0.0383323246712397,0.155615777172932,3.34206800822815,0.15749374743470454,0,0.0,15.5
CD3D,76893.0,1.0507261903634584,1.1094021434448607,-1.56161937879073,0.0,0.714011586251065,2.09512671758598,5.41963693637092,1.230773115880051,0,0.0,8.68
CCNF,76893.0,0.011532383131093636,0.07907170979222485,-0.650466600156971,0.0,0.0021202155741011,0.0121348699176521,2.4717011695418,0.006252335289465826,0,0.0,19.96
CHN1,76893.0,0.005693100542220376,0.07423524286743316,-0.56485399679686,-0.0003070724301019,0.0001287335973238,0.0043057971832296,2.59789765079897,0.005510871283586786,0,0.0,21.48
ARRDC4,76893.0,0.018376832455683393,0.12750708456127466,-0.616333434333727,-0.0014653167860834,0.0,0.0125939704868365,2.83472050334679,0.016258056613316047,0,0.0,20.11
PKM,76893.0,0.5798082828205099,0.7077531749622925,-1.19076849581832,0.0,0.399209865204065,1.10221386999042,5.49379333981187,0.5009145566692055,0,0.0,8.95
LDLR,76893.0,0.06961281554478123,0.21235427910538038,-0.768797411846603,0.0,0.0109905755827862,0.0628302175394072,3.89949711893702,0.04509433985436579,0,0.0,17.23
CTNNAL1,76893.0,0.0027118091744786914,0.0633803363619063,-0.410827541407128,-0.0016809826585538,0.0,0.0025641586713317,2.59021271979028,0.004017067037348382,0,0.0,22.91
FES,76893.0,0.1215851177676664,0.3157080603182566,-0.74935061346722,0.0,0.0065009206203401,0.0522610634522635,3.64123810842267,0.09967157934991595,0,0.0,16.54
DNAJC5B,76893.0,0.008171215988359825,0.06692761318323678,-0.58784458032097,-0.0002566718983578,0.0,0.0023078174691189,2.21523805432673,0.00447930540640497,0,0.0,26.06
GBP2,76893.0,0.649886539451445,0.7260394397642965,-1.04187772934929,0.0845135087973334,0.326029225630427,1.13886016349456,5.39901135063058,0.5271332680932536,0,0.0,9.45
NR4A2,76893.0,0.04263486801040221,0.46343652751319014,-2.29645407066163,-0.169329599716214,-0.0055084258328484,0.0534988067280906,4.1711038725165,0.21477341503348385,0,0.0,17.3
JUN,76893.0,1.1054646320187251,0.9037635787472525,-2.48561115445021,0.329463952996972,1.19244468672887,1.76312253011532,5.44923540728468,0.8167886062700414,0,0.0,6.09
VNN1,76893.0,0.01925452344047158,0.11964880371432923,-0.823720234653199,-7.07486526803644e-06,0.0,0.0006548839747625,3.14075069928247,0.014315836230270084,0,0.0,32.25
PLAGL2,76893.0,0.10608526400891748,0.2663332863418825,-1.11203159019331,0.0,0.0204296282652708,0.0613634271619528,2.92998885661704,0.0709334194136672,0,0.0,15.8
ANPEP,76893.0,0.06753896304128319,0.21799832088774176,-0.680252863531256,0.0,0.0014520318869251,0.0104239996687876,3.27658421976794,0.04752326790987483,0,0.0,20.47
EMILIN2,76893.0,0.2075032582640202,0.4085599095966774,-0.572443438232953,0.0,0.025143166001307,0.0993197048437646,3.49913115201499,0.1669211997296452,0,0.0,14.09
GNG3,76893.0,0.004353099241129736,0.06989719927717694,-0.701245470148499,-1.85134058753361e-06,0.0,0.0004480285948832,2.57717117760937,0.004885618466793384,0,0.0,35.68
LAT2,76893.0,0.25736274260058223,0.4844688507814447,-1.27465757570736,0.0,0.0239280426359712,0.355176041562392,4.70982576106305,0.2347100673774937,0,0.0,13.71
SMC6,76893.0,0.18983392808289382,0.351435838820741,-0.752730888021775,0.0,0.0825243591684663,0.187930148697248,4.81460262069949,0.12350714880763781,0,0.0,14.98
HHEX,76893.0,0.26368309119206185,0.4784201591595446,-0.980372485673294,0.0,0.0126324594579796,0.393904702962046,4.18427834383894,0.228885848690244,0,0.0,14.61
DDX58,76893.0,0.2502402174645584,0.36290801950911744,-1.01649957831949,0.0230956104642086,0.145113355474358,0.284249107651698,3.70951409209854,0.13170223062402997,0,0.0,13.36
HOXA10,76893.0,0.006200931230529757,0.06509554714688988,-0.479969964733328,-0.0002207399205747,0.0,0.0009957550542288,2.54964847479193,0.0042374302583529635,0,0.0,24.69
SCPEP1,76893.0,0.25477103581320604,0.5077169663980489,-1.37259634435979,-0.009673106494399,0.0341313603286522,0.34308179072931,4.69742173566074,0.2577765179684374,0,0.0,13.03
EGR2,76893.0,0.004927286994102869,0.09335904710018379,-0.737410186348484,-0.0040363549770446,0.0,0.008385796436306,2.52760100505582,0.008715911675454335,0,0.0,21.81
OVCH1-AS1,76893.0,0.018380183961996092,0.09305453188235192,-0.786477663501727,0.0,0.0085185737457309,0.0218212972282567,2.1927282451457,0.008659145903843651,0,0.0,18.69
SH2D1A,76893.0,0.17299468823629263,0.429083547191682,-1.15372126097717,-0.0027330182191749,0.002137769828972,0.145151000898345,5.99795693932302,0.1841126904705964,0,0.0,17.59
ELL2,76893.0,0.039804868417798275,0.13857126964833624,-0.586159723958024,0.0,0.0149820189280084,0.0444117005197935,2.69579343236949,0.01920199677195191,0,0.0,17.92
SULF2,76893.0,0.1712613756820744,0.3668695165220046,-0.82684717582825,0.0,0.0223940751992949,0.0951052113023891,4.36015789495617,0.1345932421530894,0,0.0,14.53
AP2S1,76893.0,0.6027385855175033,0.6918147824571784,-1.03487705210497,0.0153627883110909,0.324236476975566,1.12925918351367,4.87974877770112,0.4786076932262731,0,0.0,8.98
SERPINB1,76893.0,0.7231138627244329,0.7397183241478208,-1.14445144696454,0.0973461756918471,0.505021026626161,1.24135855515803,6.2488336432486,0.5471831990800605,0,0.0,8.02
HS3ST1,76893.0,0.020640055653326952,0.13449356425634124,-0.965332113971374,0.0,0.0003957297120712,0.0087046748649953,2.93240682959843,0.01808851882637459,0,0.0,21.02
REC8,76893.0,0.049159184748273015,0.2079810549022264,-0.667051354195431,-0.0044500939251718,0.0085841550864387,0.0482124347573753,4.37528879454939,0.04325611919824292,0,0.0,17.12
SKAP2,76893.0,0.44085505557446086,0.6038938877851695,-0.898953827333238,0.0038383526908456,0.124235507105614,0.821718041411451,4.23003400562177,0.36468782770428687,0,0.0,11.47
NABP1,76893.0,0.26754218191310597,0.3843710978494443,-0.795294747330719,0.0129374181731562,0.145439181054691,0.343779689201177,3.31125310923715,0.14774114086198709,0,0.0,13.13
SOCS3,76893.0,0.11310387180566633,0.4273065023238478,-1.2847438195831,-0.0589815851751548,0.0,0.0902259612733119,4.69516629058872,0.18259084692824054,0,0.0,16.26
ALOX5,76893.0,0.18405187523717423,0.41125576436443584,-1.10944421310611,0.0,0.0106414591357008,0.172548712140567,4.24994947752316,0.16913130372297636,0,0.0,15.04
TREM1,76893.0,0.05543136610411802,0.23679102554101106,-0.84252922191834,-0.0015141794756697,0.0,0.009014031064688,3.31865268707461,0.05606998977676375,0,0.0,19.8
ATP6V0A1,76893.0,0.11991037674176074,0.277073031237208,-0.768532261715024,0.0,0.0154222665268191,0.118590124773869,4.00266223467412,0.07676946463897485,0,0.0,15.81
EZH2,76893.0,0.05312392364010053,0.17910303378332135,-0.524468169819646,0.0,0.02212414460592,0.0564444045809303,3.52895458241346,0.03207789671038955,0,0.0,17.16
SLCO4A1,76893.0,0.0010805613854821582,0.028251508910924813,-0.448259061391635,-0.0001387985477571,0.0,0.0003763505935098,2.22808708085016,0.0007981477557440641,0,0.0,26.88
MCOLN2,76893.0,0.04160840234547577,0.17334144125209938,-0.562489458421341,-0.0006418006036522,0.001183798981573,0.0244840178583379,2.78223550733552,0.03004725525535502,0,0.0,19.87
TUBB6,76893.0,0.017826344532285123,0.1591583939668283,-0.714090351119092,-0.0008587518447835,0.0,0.002717985126765,2.89353150289537,0.025331394370100124,0,0.0,23.22
IKZF3,76893.0,0.5881673735780748,0.5980213874236705,-0.648372918928563,0.0114023982882357,0.458421351355097,1.02438715497409,3.84654847818266,0.35762957981613186,0,0.0,11.48
BEX5,76893.0,0.023098846285128517,0.1790318270394013,-0.995320684750199,-0.0057339367487655,0.0,0.0137591852646424,3.32022890745754,0.0320523950930661,0,0.0,19.86
PRCP,76893.0,0.16388741730698655,0.3696940026706149,-1.13544647100684,-0.0040974426837159,0.03351434029279,0.165430769571677,3.25472380371977,0.13667365561062061,0,0.0,14.53
MCM5,76893.0,0.09561762022740886,0.2954050275738402,-0.960703430801116,-0.0123723627593515,0.0145899726395122,0.0908629022782717,2.94122317693133,0.08726413031590127,0,0.0,16.14
ODC1,76893.0,0.2576788440537569,0.47170609183326384,-1.2146782242053,0.0,0.0849567997483078,0.346635499269527,5.18113186022177,0.22250663707261156,0,0.0,13.59
CENPU,76893.0,0.012953680464800764,0.08548282957955203,-0.582822099725241,0.0,0.0020943896643861,0.012948435917392,2.32651099002087,0.007307314152926736,0,0.0,19.83
EVI2B,76893.0,1.0840312986091742,0.8035292894906829,-0.913186149021322,0.402906945695154,1.00465054417787,1.67385234235609,5.72337779397973,0.6456593190694017,0,0.0,5.07
SYCE1,76893.0,0.0006612873355449967,0.0734701886252929,-0.441061871347329,-0.0041237101921738,0.0,0.0014956172690508,2.91992566160657,0.005397868616636119,0,0.0,23.35
COMT,76893.0,0.24476761420359863,0.470320607482657,-1.18881982816295,-0.0028319898781975,0.0606507353258251,0.32074466514693,5.28316318051605,0.22120147382285554,0,0.0,13.19
ARID5B,76893.0,0.33846758218953044,0.5314353461571534,-0.969228586953151,0.0,0.112724745403877,0.46785956791754,4.9523140648961,0.28242352714517344,0,0.0,13.5
VEGFB,76893.0,0.18782806039439034,0.3494937459453612,-0.788889674255668,0.0,0.0699558283359534,0.235680177274641,3.3936922566443,0.12214587845492068,0,0.0,14.92
GAS2L1,76893.0,0.009004095902360865,0.09712708491228492,-0.878668785620837,-0.0016065926171409,0.0,0.0012826369829962,3.22683546340496,0.009433670623558205,0,0.0,25.75
SAMSN1,76893.0,0.21788857272011272,0.3930257118105301,-1.09536853940123,0.0,0.0867779666814331,0.238509929678986,3.55566946353544,0.15446921014417386,0,0.0,13.96
BRCA2,76893.0,0.046052059554350724,0.14589362023900396,-0.519693242076675,0.0,0.0213191847004588,0.0525624826011619,2.91175232007735,0.02128494842644271,0,0.0,17.62
RGS10,76893.0,0.7132028290272359,0.7211752049657396,-1.13699397651193,0.0624129089145566,0.585369636793339,1.28227958512576,4.84988869732225,0.5200936762573766,0,0.0,7.17
VAC14,76893.0,0.04196425644469788,0.20212959348675047,-0.94675233061394,-0.0130394611289475,0.003268187765817,0.0448966121635898,3.79776128404228,0.040856372563119,0,0.0,17.13
ITGB2,76893.0,1.0350860363069585,0.9303877836907284,-1.45070153860789,0.133912488638144,0.993264791908277,1.82443747275092,5.91456317686441,0.8656214280409456,0,0.0,6.57
APOL6,76893.0,0.6024930378886235,0.6035352457592642,-0.679148783160384,0.119987718267707,0.398991412674431,1.00943938982118,6.58181447533608,0.3642547928736954,0,0.0,9.3
LAG3,76893.0,0.04645425341568079,0.2431270696903875,-0.967712709638951,-0.0019600777729164,0.0,0.0064531402606692,5.18270548873363,0.059110772016234533,0,0.0,22.02
ITPRIPL2,76893.0,0.10277533518807501,0.23766905255705612,-0.436059075353378,0.0,0.0046067041842222,0.0431978811609489,2.9938636683888,0.05648657854336871,0,0.0,17.45
KRBOX4,76893.0,0.05883911922039991,0.24439673720406838,-1.23737084793533,-0.0124042799347353,0.0069923275128526,0.0570645389476587,4.11892448726864,0.059729765155994465,0,0.0,16.84
EBF1,76893.0,0.0686557330489429,0.23074152115577654,-0.398540425211493,0.0,1.96994284828572e-06,0.0021084902310265,3.1966732004885,0.05324164958528167,0,0.0,27.83
GLIPR1,76893.0,0.6370965993192506,0.6922336442503225,-0.982000027450967,0.0651920259423476,0.403123567941032,1.10061629735482,4.79165946540583,0.47918741823208205,0,0.0,9.57
CUEDC1,76893.0,0.02459737346669929,0.12685994071235163,-0.604739480036266,-0.000530294942002,0.0,0.0011391800835085,2.82107300264923,0.01609344455754137,0,0.0,24.2
KIR2DL3,76893.0,0.010337042601382384,0.1464808366498897,-1.57244015239062,-7.86118434298781e-05,0.0,0.0001430187146839,3.0784996398056,0.021456635505651668,0,0.0,31.36
SERPINB8,76893.0,0.07067638590157202,0.21690766163704228,-0.882046485306819,0.0,0.0133181577724059,0.0514120031171366,4.11346181872444,0.04704893367684962,0,0.0,16.59
KYNU,76893.0,0.14902083969884608,0.3317423224854639,-0.631660194827095,0.0,0.004192740159027,0.163379059573923,3.96463310125739,0.11005296852804955,0,0.0,16.88
CD4,76893.0,0.31200377073303187,0.5181706364076354,-0.849002182816281,0.0,0.0303349171655062,0.512639643864026,4.51430700058236,0.26850080843509383,0,0.0,13.21
ADIRF,76893.0,0.004494548680772281,0.054814064654426134,-0.258750598396298,0.0,0.0,0.0011967638859307,1.99184019059613,0.0030045816839396086,0,0.0,31.29
SEC61B,76893.0,0.8273699192015532,0.708631808250282,-1.1617693919233,0.227257171176423,0.757480558276551,1.29234014752922,4.53615683573372,0.5021590396640645,0,0.0,6.48
C15orf39,76893.0,0.14428523832415185,0.3398269557419507,-1.12171070832893,0.0,0.0190394659885034,0.0880802786781432,3.45435241391319,0.11548235984884171,0,0.0,15.08
IFNG-AS1,76893.0,0.07492122883305875,0.23170672608278617,-0.540016693325328,0.0,0.0020112830562219,0.0425275997572599,3.36236708335879,0.0536880069120033,0,0.0,20.79
PTGER2,76893.0,0.17829819468936378,0.4401334027469377,-1.25110011514766,-0.0042705343013475,0.0091116728651894,0.146742167017755,4.37075516560168,0.19371741221359803,0,0.0,15.86
ATP6V1B2,76893.0,0.2722711223329491,0.5045967546559479,-0.710256925323096,0.0,0.0466900004637811,0.409254974445766,3.74003270456792,0.2546178848093149,0,0.0,12.98
SSR4,76893.0,1.2046625806283089,0.7464240880112485,-0.979320531445048,0.608493703242684,1.25237955859108,1.7144168490893,5.84067423533866,0.557148919163424,0,0.0,3.21
ZNF467,76893.0,0.07820118148262827,0.25964504190017623,-0.694624960363526,-0.0044466902993968,0.0021887192808436,0.0364468071412598,4.44478697169968,0.06741554778334428,0,0.0,16.76
TCF7,76893.0,0.6030459733981091,0.769749667017534,-0.939006972294328,0.0,0.170968927132168,1.16235758273488,4.74134510642429,0.5925145498736044,0,0.0,10.45
SERPINF2,76893.0,0.005116263402208529,0.0721187034083417,-0.836392842697252,-0.0002068760157794,0.0,0.0012459442492365,2.43436582847308,0.005201107381300357,0,0.0,27.88
SLC45A3,76893.0,0.00366521707689236,0.07580395952985365,-0.55120458113176,-1.98912696354339e-06,0.0,4.2442216453571e-05,3.59279888768675,0.00574624028040369,0,0.0,40.97
BAZ2B,76893.0,0.2724339368331528,0.4212840295102527,-0.962571098572746,0.0,0.117330663959596,0.321044798106807,4.16625414960666,0.17748023352039544,0,0.0,13.19
OASL,76893.0,0.08766203941187489,0.2794902020749448,-1.02844502069159,-0.0012203843006725,0.0071616724107844,0.0640394343683642,3.60865423143783,0.07811477305589348,0,0.0,16.77
SLC24A4,76893.0,0.06993248686800944,0.22745035577599299,-0.638787357033,0.0,0.0015942855659385,0.0100008203650731,3.07341758853005,0.05173366434262578,0,0.0,19.37
GRAP2,76893.0,0.21220394031525844,0.4400077418643724,-1.02258127135087,0.0,0.0222640849651667,0.228034176808695,4.71594322625218,0.1936068129005842,0,0.0,15.42
NEURL1,76893.0,0.035426582185803704,0.17576742781352112,-1.00115147028483,-0.0029433492616469,0.0008546105218162,0.0152329818352217,2.87843906154189,0.03089418868018136,0,0.0,18.34
FGD4,76893.0,0.11959095603549376,0.28509570017009467,-0.440332385412199,0.0,0.0015742256298634,0.0288959700817203,3.504466319583,0.08127955825547652,0,0.0,19.51
WDFY2,76893.0,0.24375524164839024,0.37923511615194894,-0.708026919421602,0.0,0.102928503042142,0.306492162602119,3.07363081588332,0.14381927332278222,0,0.0,13.31
CTLA4,76893.0,0.013719403596263342,0.10789116888989483,-0.375447481311599,-0.00045534503426,0.0,0.0036727826893112,2.68801380965197,0.01164050432442781,0,0.0,23.2
NELL2,76893.0,0.13138860973288197,0.377834078556605,-0.844963996063859,-0.0011307716378639,0.0021639722678557,0.0534516121164854,3.86176536889496,0.14275859091871876,0,0.0,17.71
DEPTOR,76893.0,0.0050409251208646255,0.05392396997121394,-0.367132109434068,-0.0003541939084769,0.0,0.0024167663375883,2.4747004663854,0.0029077945374563824,0,0.0,24.48
ZNF208,76893.0,0.03666618224375508,0.13756455314521013,-0.378661096301063,0.0,0.0048518377456585,0.0324541604874938,2.50782496474871,0.018924006282041342,0,0.0,19.49
CDH23,76893.0,0.07059126294272462,0.23570652938375816,-0.942990712919488,0.0,0.0025704939032417,0.0254917707973395,4.41128400502913,0.05555756799413645,0,0.0,18.09
GNAQ,76893.0,0.2593471613022884,0.4239869772408219,-0.463700616064105,0.0,0.0592126590260921,0.327379789087541,3.37292902590027,0.17976495686980923,0,0.0,13.56
CCR6,76893.0,0.09770249419825372,0.28915534761739753,-0.786118032995477,-0.0002453039692459,0.0006675116614417,0.0250065185323615,3.81357716858959,0.08361081505573802,0,0.0,20.04
LINC00861,76893.0,0.5929694467426059,0.6967761697744662,-0.988328724520878,0.0036895863037574,0.387231734111087,1.02643208752115,4.34371091763827,0.4854970307655758,0,0.0,11.04
TUBB2A,76893.0,0.0100271112166869,0.15382354276191942,-0.659961123887168,-0.0176357106684699,0.0,0.0120931406591976,2.65660923457682,0.023661682307828055,0,0.0,19.24
UTF1,76893.0,0.012508764365391023,0.09790250326376486,-0.451610183011391,-1.0361171118075e-05,0.0,0.0019566148993365,2.48928836446645,0.009584900145311489,0,0.0,28.2
CD180,76893.0,0.14469919342761278,0.34740336905452224,-0.598278024302214,0.0,0.0021932380479634,0.120152202425798,4.43833962981432,0.12068910083043259,0,0.0,19.34
SLC39A8,76893.0,0.04306189306111325,0.21022769282768736,-0.76544079632818,-0.0019648340696741,0.004814871298835,0.0369223804889601,2.82727408874593,0.04419568283165247,0,0.0,17.81
HDAC9,76893.0,0.15054435461266016,0.30560668460166784,-0.670178980963174,0.0,0.0136911426774692,0.179913088400087,3.64482690342363,0.09339544567322328,0,0.0,16.85
ARHGAP22,76893.0,0.014908679882263336,0.09804247767210425,-0.475787737800822,-0.0009953261090705,0.0,0.0092500420863126,2.63612989403511,0.00961232742808506,0,0.0,20.62
TUBA1A,76893.0,0.7835347847585216,0.8113001648006974,-1.51072609157468,0.0445620225902259,0.72900696020359,1.37854469491301,4.85705615209098,0.6582079574056388,0,0.0,7.34
FADS1,76893.0,0.03664542933323341,0.17030104458707748,-0.722650283742179,-0.0036224531840745,0.0001315905985181,0.024829212842722,2.9964818609598,0.029002445787449756,0,0.0,19.12
IER5,76893.0,0.32204621282619356,0.49370996983133864,-1.76864177922154,0.0,0.144358520761775,0.528863641453179,4.82875632793006,0.24374953431086133,0,0.0,12.61
MIDN,76893.0,0.2979623564326208,0.5018120065068339,-1.15020314937184,0.0,0.0918406140348182,0.489142374496818,4.24060951257102,0.2518152898744147,0,0.0,12.73
RHOQ,76893.0,0.3037527790055683,0.4176003104420683,-0.517953597296781,0.0178597911587814,0.105761177925567,0.45950258967666,4.88190701463707,0.17439001928131184,0,0.0,12.64
SLC25A5,76893.0,0.7542212027403604,0.7366011746528831,-1.3549574166561,0.0506820146720499,0.795052406243078,1.31179455753421,5.08718847548109,0.5425812905000073,0,0.0,6.96
PARM1,76893.0,0.0073724236803936315,0.07672312549166371,-0.537654618582731,-1.11361878949081e-06,0.0,0.0006675263651492,2.9550367054146,0.005886437985209578,0,0.0,29.6
METRNL,76893.0,0.18323299093431325,0.3706827201516778,-0.758246818407955,0.0,0.0128569692670598,0.199198723332764,3.95772692303962,0.1374056790190471,0,0.0,15.42
ST8SIA1,76893.0,0.019064133902168684,0.11712667898124193,-0.555541128857933,-8.59132821721929e-05,0.0,0.00597877564446,3.01086811188981,0.0137186589291749,0,0.0,23.57
CD300A,76893.0,0.2532425573305786,0.5034388574080803,-1.09459346803115,0.0,0.0220407740081533,0.301804984070811,4.07441066776464,0.2534506831483534,0,0.0,14.1
PMAIP1,76893.0,0.13332840616894218,0.45341056777042094,-1.76143820376793,-0.0529771117865391,0.0,0.127187836324593,3.98437591798941,0.2055811429658955,0,0.0,15.43
BHLHE40,76893.0,0.06859860813494938,0.27892489938019766,-1.03123852448844,-0.0042001291504983,0.0041329440317913,0.0527703839995391,3.81262131540408,0.0777990994942534,0,0.0,17.93
ARL4A,76893.0,0.13002680319348664,0.4364257205935204,-1.16736239121505,-0.0724549546094657,0.0,0.127574775671752,3.87940778866786,0.19046740959557357,0,0.0,15.36
FAM13A,76893.0,0.054126472440766515,0.18233089196860466,-0.958936844514944,0.0,0.011974624654373,0.047914824153889,4.02813215680983,0.03324455416606699,0,0.0,17.94
SSR3,76893.0,0.48500316276700267,0.5474213106120588,-1.11030452819138,0.0749881711737318,0.292054796426582,0.805980431991978,4.71639614320555,0.2996700913122241,0,0.0,9.96
CRTAP,76893.0,0.21445500218954902,0.41911662648981063,-0.957578726155324,0.0,0.0631060308301526,0.193577562186298,3.56808410515807,0.17565874660019942,0,0.0,13.74
